ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029054	8FHT-RAHY.AF	15.0	14.94	9.536e-07	US	
0001193125-26-029054	SJKP-SECS.AF	57.0	4.59	2.93e-07	US	
0001193125-26-029054	DOSI-RTJX.AF	47.0	46.31	2.9558e-06	US	
0001193125-26-029054	4PJY-F39T.AF	145.0	11.57	7.385e-07	US	
0001193125-26-029054	Y74M-E0YG.AF	1059.0	1086.26	6.93317e-05	US	
0001193125-26-029054	4W7P-6CHH.AF	257.0	20.58	1.3135e-06	US	
0001193125-26-029054	CI3U-YP7J.AF	463.0	447.04	2.85328e-05	US	
0001193125-26-029054	6BSN-FRK8.AF	43.0	3.44	2.196e-07	US	
0001193125-26-029054	7BSK-9GW1.AF	125.0	0.0	0.0	US	
0001193125-26-029054	AO5A-VNN5.AF	194.0	194.41	1.24084e-05	US	
0001193125-26-029054	N86X-GRLR.AF	40.0	40.14	2.562e-06	US	
0001193125-26-029054	U61C-WLLL.AF	37.0	2.95	1.883e-07	US	
0001193125-26-029054	7AEA-49GR.AF	17.0	17.07	1.0895e-06	US	
0001193125-26-029054	ZDQX-3116.AF	222.0	227.8	1.45396e-05	US	
0001193125-26-029054	LVN8-H37T.AF	19.0	19.42	1.2395e-06	US	
0001193125-26-029054	T3JW-VNMN.AF	573.0	577.2	3.68404e-05	US	
0001193125-26-029054	MRNZ-DS8Q.AF	342.0	27.34	1.745e-06	US	
0001193125-26-029054	PJN2-WWIW.AF	123.0	9.84	6.28e-07	US	
0001193125-26-029054	8YD2-TKQO.AF	975.0	1001.84	6.39435e-05	US	
0001193125-26-029054	W0FD-VEFE.AF	28.0	28.04	1.7897e-06	US	
0001193125-26-029054	N9KZ-7FO8.AF	116.0	9.28	5.923e-07	US	
0001193125-26-029054	UCGH-QM43.AF	82.0	42.26	2.6973e-06	US	
0001193125-26-029054	Y4BV-D8HO.AF	175.0	13.98	8.923e-07	US	
0001193125-26-029054	J0W9-S8A6.AF	220.0	17.62	1.1246e-06	US	
0001193125-26-029054	2J9E-MYJX.AF	316.0	24.89	1.5886e-06	US	
0001193125-26-029054	81M5-SVN5.AF	135.0	135.55	8.6516e-06	US	
0001193125-26-029054	3UU9-NZIF.AF	400.0	408.91	2.60991e-05	US	
0001193125-26-029054	4ZDM-EW7F.AF	225.0	18.93	1.2082e-06	US	
0001193125-26-029054	WIDO-YLVU.AF	2192.0	175.34	1.11913e-05	US	
0001193125-26-029054	VNWS-3SWR.AF	35.0	35.05	2.2371e-06	US	
0001193125-26-029054	438W-LBVN.AF	50.0	4.02	2.566e-07	US	
0001193125-26-029054	3Z49-XMCD.AF	138.0	141.06	9.0033e-06	US	
0001193125-26-029054	67A3-KVQS.AF	20.0	1.63	1.04e-07	US	
0001193125-26-029054	SP7G-29P1.AF	176.0	175.32	1.119e-05	US	
0001193125-26-029054	DOP4-CTO7.AF	339.0	33.38	2.1305e-06	US	
0001193125-26-029054	LR0A-10PV.AF	103.0	104.67	6.6807e-06	US	
0001193125-26-029054	OAH1-XZ5L.AF	1206.0	1159.75	7.40223e-05	US	
0001193125-26-029054	QAXI-KO4W.AF	17.0	17.42	1.1118e-06	US	
0001193125-26-029054	YB7I-UZ5R.AF	32.0	31.97	2.0405e-06	US	
0001193125-26-029054	RH6X-W986.AF	225.0	18.03	1.1508e-06	US	
0001193125-26-029054	RDEO-JAT8.AF	1539.0	123.13	7.8589e-06	US	
0001193125-26-029054	H2SK-5GQ3.AF	46.0	46.14	2.9449e-06	US	
0001193125-26-029054	JBOT-G4QJ.AF	11.0	10.54	6.727e-07	US	
0001193125-26-029054	08ZQ-QTLI.AF	3968.0	0.0	0.0	US	
0001193125-26-029054	J57Q-S187.AF	29.0	28.65	1.8286e-06	US	
0001193125-26-029054	7EQL-IR71.AF	61.0	61.58	3.9304e-06	US	
0001193125-26-029054	2T1G-KIQV.AF	303.0	304.71	1.94484e-05	US	
0001193125-26-029054	RLHY-25VI.AF	467.0	37.33	2.3826e-06	US	
0001193125-26-029054	PRKW-RH7D.AF	247.0	19.73	1.2593e-06	US	
0001193125-26-029054	11TT-M3JF.AF	1012.0	1039.69	6.63593e-05	US	
0001193125-26-029054	5KSO-VTRE.AF	17.0	17.13	1.0933e-06	US	
0001193125-26-029054	BZBA-WSG3.AF	66.0	5.28	3.37e-07	US	
0001193125-26-029054	0GVJ-LYCT.AF	137.0	137.98	8.8067e-06	US	
0001193125-26-029054	P5RQ-WLZJ.AF	171.0	170.08	1.08555e-05	US	
0001193125-26-029054	HOCC-P98X.AF	258.0	20.67	1.3193e-06	US	
0001193125-26-029054	ZSGZ-KCW8.AF	225.0	18.03	1.1508e-06	US	
0001193125-26-029054	UACD-B3A8.AF	15.0	1.17	7.47e-08	US	
0001193125-26-029054	GEQM-U0SU.AF	209.0	212.72	1.35771e-05	US	
0001193125-26-029054	UMXV-8PCB.AF	118.0	9.43	6.019e-07	US	
0001193125-26-029054	9UQ7-QJ6V.AF	53.0	53.45	3.4115e-06	US	
0001193125-26-029054	E2K0-2QZS.AF	135.0	10.82	6.906e-07	US	
0001193125-26-029054	1VVZ-HFZ9.AF	138.0	11.08	7.072e-07	US	
0001193125-26-029054	6OGO-F045.AF	26.0	2.05	1.308e-07	US	
0001193125-26-029054	9WHX-C4IB.AF	669.0	619.44	3.95364e-05	US	
0001193125-26-029054	YLWG-R5FQ.AF	30.0	30.12	1.9224e-06	US	
0001193125-26-029054	DWGR-CXDG.AF	1638.0	1757.8	0.0001121934	US	
0001193125-26-029054	R0KP-DEF6.AF	210.0	16.78	1.071e-06	US	
0001193125-26-029054	BIOU-D95I.AF	24.0	24.68	1.5752e-06	US	
0001193125-26-029054	AM0O-OLKY.AF	152.0	152.42	9.7284e-06	US	
0001193125-26-029054	UJAC-N9LI.AF	76.0	75.82	4.8393e-06	US	
0001193125-26-029054	7DQB-1P1Z.AF	76.0	75.67	4.8297e-06	US	
0001193125-26-029054	X7Y2-TAYM.AF	62.0	63.4	4.0466e-06	US	
0001193125-26-029054	9YWG-54FW.AF	1040.0	1042.76	6.65553e-05	US	
0001193125-26-029054	GK1A-8205.AF	182.0	14.54	9.28e-07	US	
0001193125-26-029054	LVRE-QC5H.AF	88.0	7.04	4.493e-07	US	
0001193125-26-029054	P8EP-K8RQ.AF	178.0	14.28	9.114e-07	US	
0001193125-26-029054	P5UV-UWGZ.AF	127.0	10.2	6.51e-07	US	
0001193125-26-029054	A92L-OC7V.AF	41.0	3.3	2.106e-07	US	
0001193125-26-029054	IIWB-WSBL.AF	113.0	113.72	7.2583e-06	US	
0001193125-26-029054	ESUH-R0AW.AF	25.0	1.97	1.257e-07	US	
0001193125-26-029054	RKCZ-AZ6D.AF	32.0	31.84	2.0322e-06	US	
0001193125-26-029054	LYXJ-R10O.AF	447.0	136.29	8.6989e-06	US	
0001193125-26-029054	5QVK-V1WQ.AF	10.0	10.09	6.44e-07	US	
0001193125-26-029054	5PZ3-YTST.AF	285.0	22.82	1.4565e-06	US	
0001193125-26-029054	ZNSC-WMSQ.AF	207.0	16.56	1.057e-06	US	
0001193125-26-029054	UCZ9-JRZ7.AF	31.0	2.49	1.589e-07	US	
0001193125-26-029054	QS2V-R5ZN.AF	153.0	153.82	9.8177e-06	US	
0001193125-26-029054	8OZ7-OUKF.AF	1039.0	83.08	5.3027e-06	US	
0001193125-26-029054	O7AE-2CRQ.AF	112.0	8.98	5.732e-07	US	
0001193125-26-029054	MB32-VE27.AF	160.0	164.99	1.05307e-05	US	
0001193125-26-029054	E1GW-BOO7.AF	52.0	51.49	3.2864e-06	US	
0001193125-26-029054	M71H-GAEZ.AF	176.0	179.5	1.14568e-05	US	
0001193125-26-029054	DGHH-HR3E.AF	180.0	14.39	9.185e-07	US	
0001193125-26-029054	KUS3-MYCR.AF	463.0	471.7	3.01067e-05	US	
0001193125-26-029054	D38A-DM9G.AF	1130.0	90.44	5.7724e-06	US	
0001193125-26-029054	XZ6B-IQTB.AF	588.0	597.69	3.81482e-05	US	
0001193125-26-029054	5RW9-F1D4.AF	93.0	7.48	4.774e-07	US	
0001193125-26-029054	BCZF-ZX07.AF	4678.0	4581.07	0.0002923916	US	
0001193125-26-029054	DU53-0CUZ.AF	764.0	61.12	3.901e-06	US	
0001193125-26-029054	3GCI-Y4FU.AF	2126.0	2161.71	0.0001379734	US	
0001193125-26-029054	C0YW-QV6I.AF	38.0	37.73	2.4082e-06	US	
0001193125-26-029054	W05D-XNOH.AF	124.0	9.94	6.344e-07	US	
0001193125-26-029054	WDL2-WB3S.AF	99.0	7.92	5.055e-07	US	
0001193125-26-029054	PJGS-LOOK.AF	71.0	5.66	3.613e-07	US	
0001193125-26-029054	B77W-PO49.AF	33.0	33.62	2.1458e-06	US	
0001193125-26-029054	DLWX-5HUA.AF	117.0	57.29	3.6566e-06	US	
0001193125-26-029054	0PD9-32R0.AF	791.0	818.18	5.22212e-05	US	
0001193125-26-029054	QOEK-45HZ.AF	51.0	50.36	3.2143e-06	US	
0001193125-26-029054	XSBM-BDRU.AF	23.0	1.82	1.162e-07	US	
0001193125-26-029054	466T-OY3F.AF	296.0	294.04	1.87674e-05	US	
0001193125-26-029054	86CH-PV8O.AF	46.0	46.38	2.9603e-06	US	
0001193125-26-029054	PEGV-4ATA.AF	295.0	296.54	1.8927e-05	US	
0001193125-26-029054	VOVN-R58Q.AF	108.0	18.98	1.2114e-06	US	
0001193125-26-029054	N1HX-L4NS.AF	444.0	460.56	2.93957e-05	US	
0001193125-26-029054	FKXW-OSJI.AF	142.0	146.42	9.3454e-06	US	
0001193125-26-029054	XFXI-KV7C.AF	40.0	40.76	2.6015e-06	US	
0001193125-26-029054	4COI-VXUM.AF	80.0	6.4	4.085e-07	US	
0001193125-26-029054	P63D-8PI3.AF	216.0	216.62	1.3826e-05	US	
0001193125-26-029054	N4IZ-045J.AF	128.0	131.96	8.4225e-06	US	
0001193125-26-029054	10AU-C7U2.AF	181.0	14.52	9.268e-07	US	
0001193125-26-029054	XSM4-42XS.AF	21.0	1.7	1.085e-07	US	
0001193125-26-029054	Y6MA-C218.AF	648.0	654.84	4.17959e-05	US	
0001193125-26-029054	8DTV-S2MV.AF	41.0	41.04	2.6194e-06	US	
0001193125-26-029054	25AX-1UGF.AF	93.0	93.34	5.9575e-06	US	
0001193125-26-029054	036C-X8MU.AF	163.0	13.02	8.31e-07	US	
0001193125-26-029054	VTHN-5SHJ.AF	37.0	36.98	2.3603e-06	US	
0001193125-26-029054	Q7YU-ZAE6.AF	26.0	2.12	1.353e-07	US	
0001193125-26-029054	MO37-ZFVK.AF	27.0	26.64	1.7003e-06	US	
0001193125-26-029054	F9MG-L5D9.AF	53.0	52.41	3.3451e-06	US	
0001193125-26-029054	VE3L-X2FK.AF	71.0	5.71	3.644e-07	US	
0001193125-26-029054	9TKX-DCF4.AF	222.0	17.75	1.1329e-06	US	
0001193125-26-029054	IDQ2-JW3B.AF	42.0	42.01	2.6813e-06	US	
0001193125-26-029054	KCKM-A2AM.AF	128.0	129.44	8.2616e-06	US	
0001193125-26-029054	IIIR-KDN0.AF	33.0	2.65	1.691e-07	US	
0001193125-26-029054	KJV6-HAUV.AF	76.0	6.04	3.855e-07	US	
0001193125-26-029054	6F1Z-NE1R.AF	1318.0	1355.19	8.64964e-05	US	
0001193125-26-029054	WW8N-GQ8X.AF	279.0	22.3	1.4233e-06	US	
0001193125-26-029054	77PZ-6FVK.AF	273.0	277.56	1.77156e-05	US	
0001193125-26-029054	26I0-S0NI.AF	288.0	23.05	1.4712e-06	US	
0001193125-26-029054	11HY-ZKK8.AF	132.0	128.75	8.2176e-06	US	
0001193125-26-029054	4S5N-8QXG.AF	91.0	91.95	5.8688e-06	US	
0001193125-26-029054	JGWK-B5XL.AF	133.0	10.68	6.817e-07	US	
0001193125-26-029054	11UC-EH6C.AF	44.0	44.33	2.8294e-06	US	
0001193125-26-029054	H9N6-XEJB.AF	1853.0	148.21	9.4597e-06	US	
0001193125-26-029054	2LYH-DGSB.AF	76.0	76.08	4.8559e-06	US	
0001193125-26-029054	QI10-9WV6.AF	23.0	1.87	1.194e-07	US	
0001193125-26-029054	N3IY-S36K.AF	147.0	148.31	9.466e-06	US	
0001193125-26-029054	7MCM-FR7K.AF	46.0	45.93	2.9315e-06	US	
0001193125-26-029054	XB1O-L0QB.AF	166.0	27.74	1.7705e-06	US	
0001193125-26-029054	Q390-NIF8.AF	240.0	19.19	1.2248e-06	US	
0001193125-26-029054	8MQP-I7O4.AF	70.0	70.42	4.4946e-06	US	
0001193125-26-029054	TWMW-FRRS.AF	27.0	2.15	1.372e-07	US	
0001193125-26-029054	PNWV-KXVF.AF	123.0	122.75	7.8346e-06	US	
0001193125-26-029054	8EQK-OQUT.AF	800.0	816.75	5.21299e-05	US	
0001193125-26-029054	6T86-66PG.AF	12.0	11.86	7.57e-07	US	
0001193125-26-029054	8HWP-N0CG.AF	834.0	839.44	5.35781e-05	US	
0001193125-26-029054	I2TF-YBY0.AF	100.0	7.96	5.081e-07	US	
0001193125-26-029054	ALX8-T23X.AF	383.0	30.6	1.9531e-06	US	
0001193125-26-029054	YJCU-BI5A.AF	219.0	17.55	1.1201e-06	US	
0001193125-26-029054	BH8M-9HOB.AF	329.0	26.35	1.6818e-06	US	
0001193125-26-029054	2M6R-361L.AF	45.0	45.53	2.906e-06	US	
0001193125-26-029054	4QX2-748J.AF	16.0	15.97	1.0193e-06	US	
0001193125-26-029054	8VIG-Q6WX.AF	256.0	20.5	1.3084e-06	US	
0001193125-26-029054	3BR3-GA0R.AF	28.0	28.01	1.7878e-06	US	
0001193125-26-029054	5SGO-SDL0.AF	1588.0	1662.47	0.0001061089	US	
0001193125-26-029054	80XI-WAPZ.AF	70.0	70.61	4.5068e-06	US	
0001193125-26-029054	SEH7-IQ5E.AF	1152.0	1059.87	6.76473e-05	US	
0001193125-26-029054	Q8KW-M02F.AF	102.0	104.03	6.6398e-06	US	
0001193125-26-029054	CN1C-KP9K.AF	508.0	40.66	2.5952e-06	US	
0001193125-26-029054	YX70-A5KI.AF	1248.0	1282.58	8.1862e-05	US	
0001193125-26-029054	FXVY-VURT.AF	342.0	349.72	2.23212e-05	US	
0001193125-26-029054	1WGS-663B.AF	110.0	111.1	7.0911e-06	US	
0001193125-26-029054	KJ37-1ZSV.AF	73.0	72.29	4.614e-06	US	
0001193125-26-029054	7EI6-GMUD.AF	365.0	29.19	1.8631e-06	US	
0001193125-26-029054	ME1J-BM4F.AF	141.0	11.24	7.174e-07	US	
0001193125-26-029054	C9PR-PTH1.AF	65.0	5.18	3.306e-07	US	
0001193125-26-029054	FYO8-VLNR.AF	4.0	3.93	2.508e-07	US	
0001193125-26-029054	ANO5-PQDX.AF	37.0	37.99	2.4248e-06	US	
0001193125-26-029054	CUVF-EA10.AF	69.0	70.14	4.4768e-06	US	
0001193125-26-029054	JLIW-PDLS.AF	52.0	4.15	2.649e-07	US	
0001193125-26-029054	D4LR-0IMQ.AF	484.0	502.06	3.20445e-05	US	
0001193125-26-029054	CJR7-LEU0.AF	34.0	34.32	2.1905e-06	US	
0001193125-26-029054	8704-QMRB.AF	630.0	50.38	3.2156e-06	US	
0001193125-26-029054	29SI-M9X7.AF	27.0	27.18	1.7348e-06	US	
0001193125-26-029054	OU75-2D53.AF	19.0	18.78	1.1987e-06	US	
0001193125-26-029054	06UT-HC20.AF	430.0	431.0	2.7509e-05	US	
0001193125-26-029054	Y0DE-Y5QO.AF	31.0	31.43	2.0061e-06	US	
0001193125-26-029054	85WZ-GJEN.AF	240.0	19.24	1.228e-06	US	
0001193125-26-029054	BX0A-F16P.AF	139.0	11.15	7.117e-07	US	
0001193125-26-029054	RZAV-UZP2.AF	30.0	2.38	1.519e-07	US	
0001193125-26-029054	0N1N-FNWB.AF	515.0	532.65	3.39969e-05	US	
0001193125-26-029054	1Z5X-TF9R.AF	11.0	11.08	7.072e-07	US	
0001193125-26-029054	DE7E-A9ZX.AF	562.0	44.92	2.8671e-06	US	
0001193125-26-029054	HYMR-XW10.AF	72.0	5.79	3.696e-07	US	
0001193125-26-029054	AX2Y-RX4Y.AF	380.0	390.95	2.49528e-05	US	
0001193125-26-029054	HB5J-YXER.AF	397.0	388.83	2.48175e-05	US	
0001193125-26-029054	BJF2-4HOM.AF	13.0	13.28	8.476e-07	US	
0001193125-26-029054	TOT7-5H2X.AF	440.0	35.23	2.2486e-06	US	
0001193125-26-029054	XUW9-V90D.AF	101.0	102.16	6.5205e-06	US	
0001193125-26-029054	4TVO-A8UE.AF	68.0	5.44	3.472e-07	US	
0001193125-26-029054	FQKR-OWU5.AF	31.0	30.74	1.962e-06	US	
0001193125-26-029054	HCT4-9BT0.AF	242.0	233.02	1.48727e-05	US	
0001193125-26-029054	CQMT-RQIM.AF	141.0	141.71	9.0448e-06	US	
0001193125-26-029054	ZECZ-HTKW.AF	204.0	16.31	1.041e-06	US	
0001193125-26-029054	03A9-TMLI.AF	100.0	8.0	5.106e-07	US	
0001193125-26-029054	58MW-15L7.AF	42.0	3.32	2.119e-07	US	
0001193125-26-029054	2HPB-XQH5.AF	647.0	654.13	4.17505e-05	US	
0001193125-26-029054	AGWG-0EVB.AF	153.0	12.26	7.825e-07	US	
0001193125-26-029054	ABYW-5K9O.AF	36.0	36.74	2.345e-06	US	
0001193125-26-029054	K4TF-EP2L.AF	181.0	184.86	1.17989e-05	US	
0001193125-26-029054	JV21-OFW5.AF	176.0	14.07	8.98e-07	US	
0001193125-26-029054	4OED-C2D0.AF	50.0	4.02	2.566e-07	US	
0001193125-26-029054	A6C7-ZN5I.AF	45.0	44.96	2.8696e-06	US	
0001193125-26-029054	SOTK-3W59.AF	165.0	162.87	1.03953e-05	US	
0001193125-26-029054	W981-8GF3.AF	70.0	5.57	3.555e-07	US	
0001193125-26-029054	M5XD-MWP6.AF	2190.0	175.18	1.1181e-05	US	
0001193125-26-029054	J3S7-NTNR.AF	24.0	24.03	1.5337e-06	US	
0001193125-26-029054	RJOY-00M0.AF	56.0	55.6	3.5487e-06	US	
0001193125-26-029054	W55E-6RP5.AF	1062.0	1091.49	6.96655e-05	US	
0001193125-26-029054	R4SH-DWX1.AF	372.0	29.72	1.8969e-06	US	
0001193125-26-029054	2A1I-WX46.AF	17.0	17.2	1.0978e-06	US	
0001193125-26-029054	ZPQT-SG4M.AF	23.0	22.77	1.4533e-06	US	
0001193125-26-029054	K2OL-QHRB.AF	24.0	24.42	1.5586e-06	US	
0001193125-26-029054	GGJB-8D3Z.AF	74.0	5.94	3.791e-07	US	
0001193125-26-029054	5FND-MFKJ.AF	73.0	5.83	3.721e-07	US	
0001193125-26-029054	PJYL-F6JI.AF	191.0	15.31	9.772e-07	US	
0001193125-26-029054	8K8V-R1DC.AF	381.0	382.93	2.44409e-05	US	
0001193125-26-029054	31D3-WKHR.AF	44.0	44.43	2.8358e-06	US	
0001193125-26-029054	7YJE-6KDD.AF	76.0	75.88	4.8431e-06	US	
0001193125-26-029054	2SW7-D24U.AF	30.0	2.4	1.532e-07	US	
0001193125-26-029054	SJGE-AW68.AF	221.0	12.76	8.144e-07	US	
0001193125-26-029054	MNK3-49U9.AF	301.0	310.77	1.98352e-05	US	
0001193125-26-029054	F330-J4LE.AF	198.0	198.98	1.27001e-05	US	
0001193125-26-029054	LRVL-0D84.AF	114.0	9.09	5.802e-07	US	
0001193125-26-029054	8HWS-3NUI.AF	25.0	24.77	1.581e-06	US	
0001193125-26-029054	Z1CO-0PI3.AF	222.0	17.75	1.1329e-06	US	
0001193125-26-029054	F44D-3WTK.AF	80.0	6.37	4.066e-07	US	
0001193125-26-029054	HSOM-AK2T.AF	61.0	61.29	3.9119e-06	US	
0001193125-26-029054	TN4Z-XCNN.AF	606.0	610.76	3.89824e-05	US	
0001193125-26-029054	ODS8-7NDH.AF	52.0	4.17	2.662e-07	US	
0001193125-26-029054	1S5O-DQGG.AF	222.0	223.94	1.42932e-05	US	
0001193125-26-029054	7YKH-MVUS.AF	15.0	1.21	7.72e-08	US	
0001193125-26-029054	6AU7-VRVD.AF	233.0	18.62	1.1884e-06	US	
0001193125-26-029054	VT15-JFP2.AF	202.0	205.34	1.3106e-05	US	
0001193125-26-029054	P42W-BJXB.AF	713.0	714.14	4.55807e-05	US	
0001193125-26-029054	FCX4-9MLH.AF	468.0	37.42	2.3884e-06	US	
0001193125-26-029054	JUV5-EOZY.AF	64.0	5.15	3.287e-07	US	
0001193125-26-029054	BVSO-26LD.AF	200.0	16.0	1.0212e-06	US	
0001193125-26-029054	V900-9HDT.AF	28.0	28.39	1.812e-06	US	
0001193125-26-029054	J0H9-GJQU.AF	987.0	329.7	2.10434e-05	US	
0001193125-26-029054	N0T5-JC5C.AF	40.0	40.03	2.555e-06	US	
0001193125-26-029054	ZEIO-NCRJ.AF	15.0	15.54	9.919e-07	US	
0001193125-26-029054	JVN6-VRMX.AF	87.0	6.92	4.417e-07	US	
0001193125-26-029054	K21K-WDIJ.AF	692.0	55.38	3.5347e-06	US	
0001193125-26-029054	LX6S-5K41.AF	105.0	8.43	5.381e-07	US	
0001193125-26-029054	S4E7-319G.AF	1088.0	1065.15	6.79843e-05	US	
0001193125-26-029054	S0AU-UHEQ.AF	307.0	58.04	3.7045e-06	US	
0001193125-26-029054	HCXZ-NQHR.AF	18.0	18.31	1.1687e-06	US	
0001193125-26-029054	CHRG-I5SE.AF	247.0	245.52	1.56706e-05	US	
0001193125-26-029054	6OQ4-MCXK.AF	23.0	22.49	1.4354e-06	US	
0001193125-26-029054	DADY-1DIO.AF	71.0	71.47	4.5616e-06	US	
0001193125-26-029054	MFNP-H7XA.AF	117.0	9.34	5.961e-07	US	
0001193125-26-029054	JQZ7-SGGV.AF	64.0	5.11	3.262e-07	US	
0001193125-26-029054	XPXL-49LV.AF	46.0	3.68	2.349e-07	US	
0001193125-26-029054	8W7S-Q1NC.AF	2120.0	2140.4	0.0001366133	US	
0001193125-26-029054	VDA0-XP28.AF	94.0	95.21	6.0769e-06	US	
0001193125-26-029054	1K1L-KOH0.AF	36.0	35.45	2.2626e-06	US	
0001193125-26-029054	EGKG-UWTL.AF	208.0	16.65	1.0627e-06	US	
0001193125-26-029054	QIR9-PLN1.AF	17.0	17.45	1.1138e-06	US	
0001193125-26-029054	IQ7N-CIX8.AF	123.0	9.85	6.287e-07	US	
0001193125-26-029054	SH5V-QVDN.AF	103.0	106.18	6.777e-06	US	
0001193125-26-029054	0WW7-1PKE.AF	81.0	83.06	5.3014e-06	US	
0001193125-26-029054	FXVA-2VBJ.AF	78.0	6.23	3.976e-07	US	
0001193125-26-029054	RG7J-04L2.AF	138.0	139.53	8.9056e-06	US	
0001193125-26-029054	HHDY-SCZG.AF	318.0	25.45	1.6244e-06	US	
0001193125-26-029054	F8O2-ZVX6.AF	84.0	6.73	4.295e-07	US	
0001193125-26-029054	XMGP-VW9Q.AF	532.0	540.78	3.45159e-05	US	
0001193125-26-029054	Y74F-KZGA.AF	4259.0	340.75	2.17487e-05	US	
0001193125-26-029054	KWGO-LITG.AF	161.0	167.24	1.06743e-05	US	
0001193125-26-029054	6RVP-BJHW.AF	137.0	140.78	8.9854e-06	US	
0001193125-26-029054	FNAA-31YB.AF	134.0	136.87	8.7359e-06	US	
0001193125-26-029054	F31M-V3GT.AF	102.0	27.18	1.7348e-06	US	
0001193125-26-029054	LM5D-IIAU.AF	122.0	9.76	6.229e-07	US	
0001193125-26-029054	IXRA-RPP5.AF	110.0	110.68	7.0643e-06	US	
0001193125-26-029054	21FJ-DGZS.AF	73.0	18.93	1.2082e-06	US	
0001193125-26-029054	PTSP-6AOB.AF	187.0	15.0	9.574e-07	US	
0001193125-26-029054	5INF-E347.AF	566.0	595.96	3.80378e-05	US	
0001193125-26-029054	PFPH-IT9C.AF	642.0	648.58	4.13963e-05	US	
0001193125-26-029054	M9ET-QHIG.AF	62.0	64.49	4.1161e-06	US	
0001193125-26-029054	XQ8G-63C4.AF	39.0	38.52	2.4586e-06	US	
0001193125-26-029054	ZHAH-PWY3.AF	84.0	84.58	5.3984e-06	US	
0001193125-26-029054	N7VR-WWC2.AF	11.0	10.73	6.849e-07	US	
0001193125-26-029054	KVIK-3A45.AF	180.0	24.63	1.572e-06	US	
0001193125-26-029054	PVV6-SCF5.AF	86.0	6.85	4.372e-07	US	
0001193125-26-029054	NKVG-LHS8.AF	22.0	21.51	1.3729e-06	US	
0001193125-26-029054	HFJW-0DLQ.AF	451.0	36.11	2.3048e-06	US	
0001193125-26-029054	GJDT-33MF.AF	17.0	16.62	1.0608e-06	US	
0001193125-26-029054	8C6J-8C94.AF	14.0	13.72	8.757e-07	US	
0001193125-26-029054	6UEF-BP44.AF	90.0	7.2	4.595e-07	US	
0001193125-26-029054	BS1Z-MU6E.AF	13.0	13.31	8.495e-07	US	
0001193125-26-029054	C7QB-4D1I.AF	20.0	20.19	1.2886e-06	US	
0001193125-26-029054	7QSQ-34LS.AF	690.0	55.19	3.5226e-06	US	
0001193125-26-029054	IBDW-8PR4.AF	375.0	390.4	2.49177e-05	US	
0001193125-26-029054	YCSA-YD9U.AF	104.0	104.78	6.6877e-06	US	
0001193125-26-029054	4RF8-MGDN.AF	3.0	2.51	1.602e-07	US	
0001193125-26-029054	L4ZM-N9MR.AF	1986.0	2055.35	0.0001311849	US	
0001193125-26-029054	YA4T-I269.AF	34.0	2.75	1.755e-07	US	
0001193125-26-029054	HMNJ-6VB8.AF	22.0	0.0	0.0	US	
0001193125-26-029054	1OFP-6JWK.AF	14.0	1.16	7.4e-08	US	
0001193125-26-029054	XPKU-9517.AF	148.0	11.86	7.57e-07	US	
0001193125-26-029054	EKLY-LYZ1.AF	98.0	98.57	6.2913e-06	US	
0001193125-26-029054	VH0K-7RB3.AF	62.0	4.96	3.166e-07	US	
0001193125-26-029054	EX3C-Y2WE.AF	148.0	147.85	9.4367e-06	US	
0001193125-26-029054	DJ30-NFVI.AF	49.0	49.86	3.1824e-06	US	
0001193125-26-029054	SZFI-M9JT.AF	617.0	49.34	3.1492e-06	US	
0001193125-26-029054	KUVE-W4CM.AF	10.0	10.07	6.427e-07	US	
0001193125-26-029054	EM8S-GO9K.AF	230.0	232.41	1.48338e-05	US	
0001193125-26-029054	WZ30-R50O.AF	210.0	221.59	1.41432e-05	US	
0001193125-26-029054	FOL7-DLXK.AF	83.0	83.31	5.3173e-06	US	
0001193125-26-029054	8CTA-Q9L9.AF	74.0	5.88	3.753e-07	US	
0001193125-26-029054	HZRN-4H2O.AF	2649.0	211.96	1.35286e-05	US	
0001193125-26-029054	8RIB-Z93D.AF	97.0	96.66	6.1694e-06	US	
0001193125-26-029054	S0GS-C8OP.AF	27.0	27.16	1.7335e-06	US	
0001193125-26-029054	5H8H-8SKT.AF	483.0	478.36	3.05318e-05	US	
0001193125-26-029054	V8WE-WNB4.AF	265.0	21.18	1.3518e-06	US	
0001193125-26-029054	CSCI-M4XO.AF	544.0	43.51	2.7771e-06	US	
0001193125-26-029054	9NWN-D5OB.AF	27.0	26.58	1.6965e-06	US	
0001193125-26-029054	OOIU-9SY7.AF	303.0	24.27	1.5491e-06	US	
0001193125-26-029054	7QAG-YFTY.AF	89.0	7.16	4.57e-07	US	
0001193125-26-029054	VO2Z-IAE6.AF	104.0	105.44	6.7298e-06	US	
0001193125-26-029054	47VA-G0R2.AF	117.0	117.11	7.4747e-06	US	
0001193125-26-029054	29DZ-WRUB.AF	363.0	29.07	1.8554e-06	US	
0001193125-26-029054	UBXO-WIBT.AF	313.0	321.96	2.05494e-05	US	
0001193125-26-029054	9OY2-TD3Q.AF	601.0	608.0	3.88062e-05	US	
