ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029049	DL6N-0RJP.AF	427.0	436.76	2.78767e-05	US	
0001193125-26-029049	HFPG-SFMO.AF	73.0	74.01	4.7238e-06	US	
0001193125-26-029049	PASF-F1FK.AF	129.0	129.41	8.2597e-06	US	
0001193125-26-029049	SWRN-3OMD.AF	231.0	18.45	1.1776e-06	US	
0001193125-26-029049	7NGJ-9PQ5.AF	353.0	28.27	1.8044e-06	US	
0001193125-26-029049	L2VP-SCW8.AF	80.0	80.7	5.1508e-06	US	
0001193125-26-029049	DTG7-E85T.AF	98.0	98.26	6.2715e-06	US	
0001193125-26-029049	YM47-NBYK.AF	45.0	3.57	2.279e-07	US	
0001193125-26-029049	ENXL-C0C6.AF	1926.0	1985.63	0.0001267349	US	
0001193125-26-029049	862G-DYYI.AF	400.0	31.97	2.0405e-06	US	
0001193125-26-029049	YE0O-MEOY.AF	60.0	60.29	3.8481e-06	US	
0001193125-26-029049	OBZR-274N.AF	272.0	272.2	1.73735e-05	US	
0001193125-26-029049	275W-1THV.AF	952.0	963.21	6.14779e-05	US	
0001193125-26-029049	Y98J-WO6I.AF	100.0	8.0	5.106e-07	US	
0001193125-26-029049	WTOT-X9U1.AF	17.0	1.36	8.68e-08	US	
0001193125-26-029049	AXV3-WO5D.AF	37.0	2.96	1.889e-07	US	
0001193125-26-029049	W77K-ZKKG.AF	44.0	43.95	2.8052e-06	US	
0001193125-26-029049	OONV-2BYM.AF	857.0	871.27	5.56097e-05	US	
0001193125-26-029049	ANCJ-01W4.AF	174.0	179.93	1.14842e-05	US	
0001193125-26-029049	0GVY-NHDW.AF	197.0	202.38	1.29171e-05	US	
0001193125-26-029049	J7WP-BZUX.AF	41.0	41.8	2.6679e-06	US	
0001193125-26-029049	9PSM-9KF2.AF	38.0	38.34	2.4471e-06	US	
0001193125-26-029049	H0QQ-F7UZ.AF	221.0	227.75	1.45364e-05	US	
0001193125-26-029049	RTR8-D63R.AF	436.0	439.56	2.80554e-05	US	
0001193125-26-029049	Y4P6-U7P3.AF	393.0	403.64	2.57627e-05	US	
0001193125-26-029049	PG5H-KT2D.AF	12.0	11.61	7.41e-07	US	
0001193125-26-029049	NVXP-CHI4.AF	1111.0	1121.35	7.15713e-05	US	
0001193125-26-029049	EYRR-JO0Y.AF	853.0	850.06	5.4256e-05	US	
0001193125-26-029049	09FK-9UPQ.AF	289.0	289.41	1.84719e-05	US	
0001193125-26-029049	DO7O-CAA3.AF	58.0	57.15	3.6477e-06	US	
0001193125-26-029049	9EEY-M4C5.AF	415.0	33.2	2.119e-06	US	
0001193125-26-029049	ZYK4-IK6B.AF	194.0	15.54	9.919e-07	US	
0001193125-26-029049	QULO-4AFQ.AF	227.0	18.16	1.1591e-06	US	
0001193125-26-029049	L9UJ-HSQL.AF	24.0	23.91	1.5261e-06	US	
0001193125-26-029049	PRUV-PO0D.AF	20.0	1.09	6.96e-08	US	
0001193125-26-029049	OBJB-8610.AF	155.0	158.32	1.01049e-05	US	
0001193125-26-029049	Q05V-YARP.AF	122.0	9.79	6.249e-07	US	
0001193125-26-029049	AZUQ-HC49.AF	236.0	238.4	1.52161e-05	US	
0001193125-26-029049	W47N-C6UE.AF	45.0	44.66	2.8505e-06	US	
0001193125-26-029049	2GDV-XC3R.AF	42.0	41.99	2.6801e-06	US	
0001193125-26-029049	VMC7-GB6Q.AF	85.0	84.82	5.4137e-06	US	
0001193125-26-029049	DAPA-WITU.AF	284.0	286.72	1.83002e-05	US	
0001193125-26-029049	F20A-MT21.AF	125.0	123.84	7.9042e-06	US	
0001193125-26-029049	NIIB-SFHV.AF	351.0	28.1	1.7935e-06	US	
0001193125-26-029049	2BDJ-0126.AF	138.0	11.04	7.046e-07	US	
0001193125-26-029049	Q97O-EYPE.AF	79.0	6.35	4.053e-07	US	
0001193125-26-029049	YM4H-RXA9.AF	4593.0	367.42	2.3451e-05	US	
0001193125-26-029049	YK24-V0P0.AF	442.0	277.57	1.77162e-05	US	
0001193125-26-029049	55TG-4X3H.AF	361.0	362.43	2.31325e-05	US	
0001193125-26-029049	P8AR-XWR4.AF	308.0	305.24	1.94823e-05	US	
0001193125-26-029049	AWB5-GFA0.AF	119.0	9.55	6.095e-07	US	
0001193125-26-029049	9KUL-MJY5.AF	29.0	28.6	1.8254e-06	US	
0001193125-26-029049	Y8VA-5T5Y.AF	878.0	70.26	4.4844e-06	US	
0001193125-26-029049	85DA-9I2Q.AF	39.0	39.97	2.5511e-06	US	
0001193125-26-029049	9BE8-9O5C.AF	46.0	46.02	2.9373e-06	US	
0001193125-26-029049	129M-19L7.AF	32.0	5.41	3.453e-07	US	
0001193125-26-029049	VSM0-B0C3.AF	44.0	43.86	2.7994e-06	US	
0001193125-26-029049	IK9L-94QK.AF	615.0	49.21	3.1409e-06	US	
0001193125-26-029049	M2VF-TFJG.AF	102.0	8.17	5.215e-07	US	
0001193125-26-029049	6PSN-HG8Y.AF	30.0	29.59	1.8886e-06	US	
0001193125-26-029049	9ULC-CRFW.AF	1242.0	439.96	2.80809e-05	US	
0001193125-26-029049	FDZ4-FCKQ.AF	1706.0	1026.83	6.55385e-05	US	
0001193125-26-029049	LYWW-N53Q.AF	198.0	15.85	1.0116e-06	US	
0001193125-26-029049	38OY-M9XK.AF	17.0	1.32	8.43e-08	US	
0001193125-26-029049	M2XD-M3MP.AF	35.0	34.69	2.2141e-06	US	
0001193125-26-029049	1853-SND5.AF	10.0	0.8	5.11e-08	US	
0001193125-26-029049	GI4Y-ZMS4.AF	345.0	345.75	2.20679e-05	US	
0001193125-26-029049	KEBS-DCX1.AF	134.0	134.95	8.6133e-06	US	
0001193125-26-029049	GKFZ-LDTR.AF	71.0	71.02	4.5329e-06	US	
0001193125-26-029049	A0VK-P8IE.AF	58.0	58.83	3.7549e-06	US	
0001193125-26-029049	C1BH-2BYB.AF	202.0	16.17	1.0321e-06	US	
0001193125-26-029049	YCDP-LTAG.AF	53.0	53.78	3.4326e-06	US	
0001193125-26-029049	LSAS-ENAA.AF	2038.0	163.04	1.04062e-05	US	
0001193125-26-029049	CC01-RA4Y.AF	1164.0	93.1	5.9422e-06	US	
0001193125-26-029049	KB7J-TT3I.AF	261.0	20.89	1.3333e-06	US	
0001193125-26-029049	Z980-0VX9.AF	323.0	25.84	1.6493e-06	US	
0001193125-26-029049	E4FH-9L17.AF	50.0	4.04	2.579e-07	US	
0001193125-26-029049	TH9M-4BX6.AF	140.0	143.58	9.1641e-06	US	
0001193125-26-029049	OKUV-ZU05.AF	233.0	18.64	1.1897e-06	US	
0001193125-26-029049	2JCV-Q0QA.AF	850.0	68.01	4.3408e-06	US	
0001193125-26-029049	R7SV-MO1T.AF	18.0	17.51	1.1176e-06	US	
0001193125-26-029049	M9BT-6CXF.AF	299.0	23.92	1.5267e-06	US	
0001193125-26-029049	XDTE-C6RY.AF	321.0	25.7	1.6403e-06	US	
0001193125-26-029049	M1V5-MXUU.AF	185.0	14.8	9.446e-07	US	
0001193125-26-029049	6AJ0-KTYD.AF	150.0	12.0	7.659e-07	US	
0001193125-26-029049	CSZF-I17H.AF	160.0	162.51	1.03724e-05	US	
0001193125-26-029049	QV48-EA7D.AF	226.0	228.39	1.45772e-05	US	
0001193125-26-029049	5770-LY3D.AF	58.0	14.16	9.038e-07	US	
0001193125-26-029049	6L92-DM4L.AF	595.0	47.59	3.0375e-06	US	
0001193125-26-029049	YO9F-467S.AF	108.0	8.66	5.527e-07	US	
0001193125-26-029049	0AAR-ULBB.AF	55.0	4.43	2.827e-07	US	
0001193125-26-029049	EMTY-9SWT.AF	201.0	16.11	1.0282e-06	US	
0001193125-26-029049	TUUG-RMTM.AF	120.0	118.38	7.5557e-06	US	
0001193125-26-029049	UV5T-VBI4.AF	622.0	629.67	4.01893e-05	US	
0001193125-26-029049	NWLO-ZQNZ.AF	69.0	69.65	4.4455e-06	US	
0001193125-26-029049	OMS4-HJL6.AF	541.0	31.11	1.9856e-06	US	
0001193125-26-029049	A3DR-NQCJ.AF	804.0	807.36	5.15306e-05	US	
0001193125-26-029049	PWFW-ZOLZ.AF	3882.0	3864.47	0.0002466539	US	
0001193125-26-029049	3UO3-YXBA.AF	423.0	33.87	2.1618e-06	US	
0001193125-26-029049	FW5W-YXFX.AF	334.0	344.79	2.20066e-05	US	
0001193125-26-029049	GZPZ-63JC.AF	12.0	12.51	7.985e-07	US	
0001193125-26-029049	04EO-M5DG.AF	520.0	534.35	3.41054e-05	US	
0001193125-26-029049	I9LG-OHAI.AF	67.0	67.21	4.2897e-06	US	
0001193125-26-029049	TVG2-J20P.AF	264.0	265.96	1.69752e-05	US	
0001193125-26-029049	1XOS-S15B.AF	28.0	27.53	1.7571e-06	US	
0001193125-26-029049	GMGY-6U3Z.AF	266.0	21.25	1.3563e-06	US	
0001193125-26-029049	XSPN-S3E6.AF	87.0	88.02	5.618e-06	US	
0001193125-26-029049	ZJ0A-HBVV.AF	32.0	31.79	2.029e-06	US	
0001193125-26-029049	5EA9-JC2F.AF	102.0	8.15	5.202e-07	US	
0001193125-26-029049	34BT-0UO3.AF	63.0	62.75	4.0051e-06	US	
0001193125-26-029049	SEGU-DL4T.AF	67.0	66.41	4.2387e-06	US	
0001193125-26-029049	0OYR-X80B.AF	90.0	7.2	4.595e-07	US	
0001193125-26-029049	LX1P-BPGX.AF	32.0	32.38	2.0667e-06	US	
0001193125-26-029049	G2OU-0LKC.AF	866.0	69.29	4.4225e-06	US	
0001193125-26-029049	UWUW-NEAR.AF	197.0	15.79	1.0078e-06	US	
0001193125-26-029049	T7PB-V2RW.AF	144.0	146.39	9.3435e-06	US	
0001193125-26-029049	HZMS-Y8AG.AF	249.0	19.89	1.2695e-06	US	
0001193125-26-029049	27Y9-043W.AF	40.0	40.04	2.5556e-06	US	
0001193125-26-029049	DYX3-QMC4.AF	178.0	14.24	9.089e-07	US	
0001193125-26-029049	DYOZ-12E5.AF	112.0	111.46	7.1141e-06	US	
0001193125-26-029049	1TV9-1DGJ.AF	363.0	367.84	2.34778e-05	US	
0001193125-26-029049	BSIF-W2C2.AF	411.0	424.0	2.70622e-05	US	
0001193125-26-029049	VIUA-SJ4K.AF	65.0	5.16	3.293e-07	US	
0001193125-26-029049	DSIH-WNGM.AF	199.0	15.89	1.0142e-06	US	
0001193125-26-029049	2VQU-LKU4.AF	70.0	71.26	4.5482e-06	US	
0001193125-26-029049	F7NK-UDX7.AF	389.0	402.46	2.56874e-05	US	
0001193125-26-029049	4445-AJAK.AF	629.0	624.43	3.98549e-05	US	
0001193125-26-029049	C70R-PUBC.AF	29.0	28.37	1.8107e-06	US	
0001193125-26-029049	L8CQ-NAB7.AF	113.0	114.96	7.3374e-06	US	
0001193125-26-029049	BDN8-8LND.AF	268.0	65.37	4.1723e-06	US	
0001193125-26-029049	2RAD-GFFK.AF	55.0	55.56	3.5462e-06	US	
0001193125-26-029049	7P32-OS7L.AF	250.0	245.88	1.56935e-05	US	
0001193125-26-029049	FQPH-FNII.AF	219.0	26.02	1.6608e-06	US	
0001193125-26-029049	P5PY-E9MJ.AF	155.0	12.4	7.914e-07	US	
0001193125-26-029049	EET6-NGOQ.AF	27.0	27.31	1.7431e-06	US	
0001193125-26-029049	34G8-N6EM.AF	13.0	13.34	8.514e-07	US	
0001193125-26-029049	84ZO-KJP0.AF	418.0	33.46	2.1356e-06	US	
0001193125-26-029049	2JJ7-1XP7.AF	83.0	6.64	4.238e-07	US	
0001193125-26-029049	9Z9P-BMJJ.AF	581.0	578.28	3.69093e-05	US	
0001193125-26-029049	XQ22-MPUY.AF	30.0	29.93	1.9103e-06	US	
0001193125-26-029049	M126-7HA7.AF	2556.0	204.5	1.30524e-05	US	
0001193125-26-029049	J238-XO5D.AF	19.0	19.28	1.2306e-06	US	
0001193125-26-029049	EG8N-1Q04.AF	21.0	20.47	1.3065e-06	US	
0001193125-26-029049	8DVX-TLCD.AF	18.0	1.47	9.38e-08	US	
0001193125-26-029049	BD3L-FQFS.AF	31.0	31.43	2.0061e-06	US	
0001193125-26-029049	K6XI-CH2N.AF	508.0	520.82	3.32419e-05	US	
0001193125-26-029049	T5KM-AVAM.AF	61.0	61.0	3.8934e-06	US	
0001193125-26-029049	10UJ-08S2.AF	95.0	7.62	4.864e-07	US	
0001193125-26-029049	IKOQ-I6RP.AF	49.0	3.89	2.483e-07	US	
0001193125-26-029049	4WCI-D92Q.AF	31.0	11.49	7.334e-07	US	
0001193125-26-029049	ZKSD-5WPM.AF	118.0	119.64	7.6361e-06	US	
0001193125-26-029049	L3RJ-ECEV.AF	443.0	35.43	2.2614e-06	US	
0001193125-26-029049	GDCK-CPLX.AF	195.0	195.43	1.24735e-05	US	
0001193125-26-029049	BHPV-SI7T.AF	47.0	3.77	2.406e-07	US	
0001193125-26-029049	MVD0-XDSF.AF	180.0	183.2	1.16929e-05	US	
0001193125-26-029049	ZOYM-0RX2.AF	66.0	5.26	3.357e-07	US	
0001193125-26-029049	D07M-IMQ3.AF	462.0	36.99	2.3609e-06	US	
0001193125-26-029049	6GTU-YHQB.AF	75.0	75.28	4.8048e-06	US	
0001193125-26-029049	SOX4-DJSE.AF	164.0	161.67	1.03188e-05	US	
0001193125-26-029049	ZG57-L6C6.AF	53.0	53.78	3.4326e-06	US	
0001193125-26-029049	XU7O-ELBZ.AF	23.0	23.21	1.4814e-06	US	
0001193125-26-029049	BKFQ-XFVN.AF	1470.0	117.6	7.5059e-06	US	
0001193125-26-029049	TVZ6-A6T9.AF	71.0	5.69	3.632e-07	US	
0001193125-26-029049	V68F-V63T.AF	29.0	29.01	1.8516e-06	US	
0001193125-26-029049	H41L-51ZX.AF	40.0	39.51	2.5218e-06	US	
0001193125-26-029049	E3CL-92E9.AF	153.0	155.15	9.9026e-06	US	
0001193125-26-029049	3NNA-LB5S.AF	1420.0	113.61	7.2513e-06	US	
0001193125-26-029049	6F1V-Q5OI.AF	77.0	6.16	3.932e-07	US	
0001193125-26-029049	69DC-MRS7.AF	13.0	12.57	8.023e-07	US	
0001193125-26-029049	KF3K-9I68.AF	264.0	269.88	1.72254e-05	US	
0001193125-26-029049	K2MH-UOX7.AF	288.0	23.05	1.4712e-06	US	
0001193125-26-029049	K13T-4NGB.AF	257.0	20.56	1.3123e-06	US	
0001193125-26-029049	JITQ-TTJZ.AF	74.0	73.6	4.6976e-06	US	
0001193125-26-029049	AWV3-0394.AF	312.0	317.1	2.02392e-05	US	
0001193125-26-029049	Q95W-4NTR.AF	113.0	9.03	5.763e-07	US	
0001193125-26-029049	JQXC-5TJH.AF	30.0	29.6	1.8893e-06	US	
0001193125-26-029049	S5I2-4XTT.AF	47.0	48.02	3.0649e-06	US	
0001193125-26-029049	48KG-49FF.AF	244.0	248.38	1.58531e-05	US	
0001193125-26-029049	R3Q1-2ORC.AF	32.0	32.22	2.0565e-06	US	
0001193125-26-029049	R9WC-XXE7.AF	1059.0	1073.75	6.85332e-05	US	
0001193125-26-029049	MWET-PPH8.AF	932.0	946.24	6.03948e-05	US	
0001193125-26-029049	O5N4-VDBI.AF	177.0	14.16	9.038e-07	US	
0001193125-26-029049	WIUP-P61T.AF	726.0	58.06	3.7057e-06	US	
0001193125-26-029049	TGHD-OQGW.AF	42.0	42.09	2.6864e-06	US	
0001193125-26-029049	3KSP-LRBI.AF	130.0	133.83	8.5418e-06	US	
0001193125-26-029049	PJ91-G4IC.AF	207.0	208.36	1.32988e-05	US	
0001193125-26-029049	JL1S-ZOC7.AF	53.0	54.41	3.4728e-06	US	
0001193125-26-029049	B5BO-S32W.AF	102.0	106.42	6.7924e-06	US	
0001193125-26-029049	F2VP-QBYL.AF	317.0	25.35	1.618e-06	US	
0001193125-26-029049	Z2BF-Y14Q.AF	509.0	514.28	3.28245e-05	US	
0001193125-26-029049	3ME2-N6OM.AF	1494.0	119.53	7.6291e-06	US	
0001193125-26-029049	OILF-CO00.AF	17.0	17.26	1.1016e-06	US	
0001193125-26-029049	4AAN-E2LI.AF	1423.0	1436.19	9.16663e-05	US	
0001193125-26-029049	3JO6-TFEO.AF	1094.0	1141.41	7.28517e-05	US	
0001193125-26-029049	DPBP-Z7TD.AF	448.0	35.88	2.2901e-06	US	
0001193125-26-029049	UVLZ-LIVQ.AF	104.0	8.32	5.31e-07	US	
0001193125-26-029049	Y2UW-WP1J.AF	651.0	645.75	4.12157e-05	US	
0001193125-26-029049	YDXF-I26T.AF	64.0	64.51	4.1174e-06	US	
0001193125-26-029049	X238-VOQR.AF	17.0	17.23	1.0997e-06	US	
0001193125-26-029049	6B6B-HFQ7.AF	273.0	21.84	1.394e-06	US	
0001193125-26-029049	NW5T-8GIU.AF	177.0	178.34	1.13827e-05	US	
0001193125-26-029049	OTVK-T241.AF	8.0	0.0	0.0	US	
0001193125-26-029049	TCH0-TWO2.AF	50.0	49.76	3.176e-06	US	
0001193125-26-029049	KYEL-TK2X.AF	2163.0	173.02	1.10432e-05	US	
0001193125-26-029049	HLEB-C0A9.AF	107.0	106.85	6.8198e-06	US	
0001193125-26-029049	HSID-77BZ.AF	63.0	5.02	3.204e-07	US	
0001193125-26-029049	3WLP-17IZ.AF	192.0	194.11	1.23893e-05	US	
0001193125-26-029049	5PGN-9P8Q.AF	94.0	93.24	5.9511e-06	US	
0001193125-26-029049	6STZ-W6Z1.AF	404.0	409.03	2.61068e-05	US	
0001193125-26-029049	RPFR-H032.AF	741.0	59.29	3.7842e-06	US	
0001193125-26-029049	SNQM-G0G2.AF	123.0	9.81	6.261e-07	US	
0001193125-26-029049	3624-IE2C.AF	108.0	8.61	5.495e-07	US	
0001193125-26-029049	A5ZR-K4PJ.AF	27.0	26.65	1.701e-06	US	
0001193125-26-029049	T8CL-4EWT.AF	66.0	5.31	3.389e-07	US	
0001193125-26-029049	QPFJ-N2MW.AF	186.0	187.01	1.19361e-05	US	
0001193125-26-029049	FFLZ-ZHS1.AF	19.0	19.35	1.235e-06	US	
0001193125-26-029049	VOC4-XQL8.AF	329.0	26.31	1.6793e-06	US	
0001193125-26-029049	E30K-P7PJ.AF	22.0	22.4	1.4297e-06	US	
0001193125-26-029049	VS3E-TBWG.AF	224.0	232.0	1.48076e-05	US	
0001193125-26-029049	QLK6-U7VP.AF	144.0	144.4	9.2165e-06	US	
0001193125-26-029049	QL19-82F7.AF	75.0	6.0	3.83e-07	US	
0001193125-26-029049	TJS7-BCXP.AF	17.0	16.92	1.0799e-06	US	
0001193125-26-029049	7QHJ-L64Q.AF	181.0	184.85	1.17982e-05	US	
0001193125-26-029049	J193-KYGU.AF	575.0	45.99	2.9354e-06	US	
0001193125-26-029049	7TFR-FIFC.AF	2000.0	160.0	1.02122e-05	US	
0001193125-26-029049	9X72-UI9W.AF	142.0	142.42	9.0901e-06	US	
0001193125-26-029049	P6P3-F311.AF	44.0	43.35	2.7669e-06	US	
0001193125-26-029049	64LE-PXCN.AF	16.0	16.43	1.0487e-06	US	
0001193125-26-029049	C2OG-5SOE.AF	376.0	249.31	1.59125e-05	US	
0001193125-26-029049	LVZA-R1QQ.AF	55.0	55.2	3.5232e-06	US	
0001193125-26-029049	U65H-6ACN.AF	67.0	5.34	3.408e-07	US	
0001193125-26-029049	8MJ6-N97L.AF	509.0	484.74	3.0939e-05	US	
0001193125-26-029049	Q34O-43PE.AF	1215.0	97.18	6.2026e-06	US	
0001193125-26-029049	4WY8-J7EX.AF	596.0	47.7	3.0445e-06	US	
0001193125-26-029049	ZSRS-B35V.AF	333.0	332.67	2.1233e-05	US	
0001193125-26-029049	ERXS-QPEO.AF	280.0	284.66	1.81687e-05	US	
0001193125-26-029049	LMWD-82OG.AF	133.0	131.29	8.3797e-06	US	
0001193125-26-029049	NRGW-ESDE.AF	176.0	176.15	1.1243e-05	US	
0001193125-26-029049	1KUG-QFEE.AF	449.0	470.41	3.00244e-05	US	
0001193125-26-029049	UVW4-0XRP.AF	36.0	36.29	2.3162e-06	US	
0001193125-26-029049	2478-G2HO.AF	208.0	16.62	1.0608e-06	US	
0001193125-26-029049	54NM-QHDM.AF	104.0	107.68	6.8728e-06	US	
0001193125-26-029049	ESEG-1KDC.AF	114.0	9.13	5.827e-07	US	
0001193125-26-029049	MQKX-2WN2.AF	124.0	125.57	8.0146e-06	US	
0001193125-26-029049	ZGZQ-EN52.AF	172.0	13.79	8.802e-07	US	
0001193125-26-029049	0628-U49B.AF	104.0	105.07	6.7062e-06	US	
0001193125-26-029049	9ZGU-YAJC.AF	449.0	35.96	2.2952e-06	US	
0001193125-26-029049	544N-5JUZ.AF	492.0	481.97	3.07622e-05	US	
0001193125-26-029049	AH79-GSXP.AF	3405.0	272.44	1.73888e-05	US	
0001193125-26-029049	L772-YSO3.AF	9.0	9.17	5.853e-07	US	
0001193125-26-029049	Z0PX-M29W.AF	68.0	5.41	3.453e-07	US	
0001193125-26-029049	6JHJ-B79A.AF	24.0	24.02	1.5331e-06	US	
0001193125-26-029049	HFOO-V9Y4.AF	75.0	5.99	3.823e-07	US	
0001193125-26-029049	GTYY-MHQ6.AF	13.0	12.74	8.131e-07	US	
0001193125-26-029049	OERR-EZZ5.AF	107.0	8.53	5.444e-07	US	
0001193125-26-029049	ZB9L-8SKX.AF	111.0	49.42	3.1543e-06	US	
0001193125-26-029049	IRV9-7OAL.AF	151.0	153.7	9.8101e-06	US	
0001193125-26-029049	VI9B-5N1P.AF	194.0	15.52	9.906e-07	US	
0001193125-26-029049	56QB-CQUK.AF	22.0	21.68	1.3837e-06	US	
0001193125-26-029049	Q2JQ-T2IR.AF	75.0	74.67	4.7659e-06	US	
0001193125-26-029049	K1X7-3SJC.AF	164.0	166.4	1.06207e-05	US	
0001193125-26-029049	RKWS-0BSL.AF	143.0	70.26	4.4844e-06	US	
0001193125-26-029049	T99F-7F19.AF	120.0	122.17	7.7976e-06	US	
0001193125-26-029049	GUWU-3KNA.AF	230.0	18.4	1.1744e-06	US	
0001193125-26-029049	5FP8-8PQS.AF	427.0	418.2	2.66921e-05	US	
0001193125-26-029049	CN9R-0AMF.AF	60.0	60.43	3.857e-06	US	
0001193125-26-029049	LXPW-HEJZ.AF	118.0	117.76	7.5162e-06	US	
0001193125-26-029049	LHVZ-F4QX.AF	142.0	144.53	9.2248e-06	US	
0001193125-26-029049	P7DC-B3TQ.AF	570.0	575.89	3.67568e-05	US	
0001193125-26-029049	F7YI-59C6.AF	217.0	227.9	1.4546e-05	US	
0001193125-26-029049	TLVC-NHXJ.AF	1493.0	1542.32	9.84402e-05	US	
0001193125-26-029049	M4ZE-MJ91.AF	86.0	84.92	5.4201e-06	US	
0001193125-26-029049	BPO9-NWYO.AF	20.0	19.79	1.2631e-06	US	
0001193125-26-029049	1F8D-AF79.AF	61.0	4.91	3.134e-07	US	
0001193125-26-029049	37JC-8GLJ.AF	83.0	82.04	5.2363e-06	US	
0001193125-26-029049	I2RL-OCYC.AF	70.0	5.6	3.574e-07	US	
0001193125-26-029049	LVDG-P0UE.AF	65.0	5.19	3.313e-07	US	
0001193125-26-029049	RDGD-1XB8.AF	372.0	383.99	2.45086e-05	US	
0001193125-26-029049	X21V-60U1.AF	139.0	138.81	8.8597e-06	US	
0001193125-26-029049	5NOS-1MVY.AF	150.0	153.76	9.8139e-06	US	
0001193125-26-029049	XZSY-LOFP.AF	113.0	114.51	7.3087e-06	US	
0001193125-26-029049	WDFI-4KQ9.AF	108.0	108.47	6.9232e-06	US	
0001193125-26-029049	1AP9-RSPD.AF	135.0	134.35	8.575e-06	US	
0001193125-26-029049	TL4O-OCCR.AF	1622.0	1648.2	0.0001051981	US	
0001193125-26-029049	DRQ1-27TE.AF	230.0	231.1	1.47502e-05	US	
0001193125-26-029049	AKOC-GJQJ.AF	49.0	49.94	3.1875e-06	US	
0001193125-26-029049	I573-HUD2.AF	29.0	29.15	1.8605e-06	US	
0001193125-26-029049	0I8V-9L3Z.AF	45.0	44.56	2.8441e-06	US	
0001193125-26-029049	S6JQ-AUTO.AF	54.0	54.35	3.4689e-06	US	
0001193125-26-029049	69RL-0KBR.AF	30.0	29.57	1.8873e-06	US	
0001193125-26-029049	HZOT-NX2C.AF	397.0	402.87	2.57136e-05	US	
0001193125-26-029049	YIY5-CP61.AF	88.0	7.03	4.487e-07	US	
0001193125-26-029049	GCJM-R8LB.AF	877.0	70.18	4.4793e-06	US	
0001193125-26-029049	Q21B-VK35.AF	411.0	413.37	2.63838e-05	US	
0001193125-26-029049	V0PV-XWGF.AF	57.0	56.62	3.6138e-06	US	
0001193125-26-029049	2OS7-FF7L.AF	523.0	536.95	3.42714e-05	US	
0001193125-26-029049	XGLG-JBBQ.AF	36.0	36.56	2.3335e-06	US	
0001193125-26-029049	D0D1-LNHF.AF	145.0	146.03	9.3205e-06	US	
0001193125-26-029049	HYYA-9Y6O.AF	29.0	2.3	1.468e-07	US	
0001193125-26-029049	Z610-BAPP.AF	2.0	0.0	0.0	US	
0001193125-26-029049	EL9H-URO8.AF	849.0	863.26	5.50985e-05	US	
0001193125-26-029049	V4GV-ZZAE.AF	479.0	38.75	2.4733e-06	US	
0001193125-26-029049	IVYT-XLZU.AF	132.0	131.81	8.4129e-06	US	
0001193125-26-029049	DF1E-ZGBK.AF	119.0	9.55	6.095e-07	US	
0001193125-26-029049	041Q-IK2X.AF	116.0	9.31	5.942e-07	US	
0001193125-26-029049	VAH2-9OOZ.AF	47.0	46.49	2.9673e-06	US	
0001193125-26-029049	TAH3-6ITN.AF	70.0	5.6	3.574e-07	US	
0001193125-26-029049	W8XZ-MA6I.AF	487.0	39.0	2.4892e-06	US	
0001193125-26-029049	6R9U-U47W.AF	93.0	7.46	4.761e-07	US	
0001193125-26-029049	QQ4R-U6OT.AF	67.0	5.38	3.434e-07	US	
0001193125-26-029049	PL3E-6EU0.AF	181.0	14.48	9.242e-07	US	
0001193125-26-029049	NP8H-X138.AF	185.0	188.77	1.20484e-05	US	
0001193125-26-029049	GDI1-57DX.AF	31.0	31.68	2.022e-06	US	
0001193125-26-029049	OHOM-B9JP.AF	159.0	12.72	8.119e-07	US	
0001193125-26-029049	7AN3-RJTL.AF	25.0	24.24	1.5471e-06	US	
0001193125-26-029049	LJER-71AD.AF	165.0	13.24	8.451e-07	US	
0001193125-26-029049	D9CI-NXHQ.AF	186.0	185.96	1.18691e-05	US	
0001193125-26-029049	JHH8-BW4X.AF	276.0	69.0	4.404e-06	US	
0001193125-26-029049	9OMB-F6I5.AF	24.0	23.84	1.5216e-06	US	
0001193125-26-029049	D2SR-W3FM.AF	200.0	15.98	1.0199e-06	US	
0001193125-26-029049	42G4-A2DH.AF	104.0	103.88	6.6303e-06	US	
0001193125-26-029049	H94Z-2IPY.AF	41.0	40.91	2.6111e-06	US	
0001193125-26-029049	TDIS-9B5V.AF	153.0	12.28	7.838e-07	US	
0001193125-26-029049	QTN7-YWTR.AF	105.0	8.38	5.349e-07	US	
0001193125-26-029049	QA75-WSVU.AF	74.0	5.9	3.766e-07	US	
0001193125-26-029049	Y16J-F5PG.AF	76.0	8.37	5.342e-07	US	
0001193125-26-029049	CHWM-VVME.AF	104.0	105.33	6.7228e-06	US	
0001193125-26-029049	RHKR-J8SW.AF	182.0	180.81	1.15404e-05	US	
0001193125-26-029049	ZII5-HKJC.AF	74.0	5.96	3.804e-07	US	
0001193125-26-029049	E37R-G5ME.AF	52.0	51.96	3.3164e-06	US	
0001193125-26-029049	FE0R-JWXI.AF	191.0	15.25	9.733e-07	US	
0001193125-26-029049	BZUQ-H3VA.AF	1294.0	1308.05	8.34877e-05	US	
0001193125-26-029049	B3ID-ZFLO.AF	31.0	31.49	2.0099e-06	US	
0001193125-26-029049	WKGQ-J8K2.AF	374.0	384.43	2.45366e-05	US	
